room_type,meal_type,segment,lead_time,price,id,adults,children,weekends,weekdays,repeat,requests,arrival_month,booking_status
0.0,0.0,3.0,12.0,58.0,28054,2,0,2,2,0,0,12.0,0
0.0,3.0,4.0,28.0,80.85,28055,2,0,0,1,0,1,4.0,0
0.0,1.0,4.0,57.0,99.88,28056,2,0,1,2,0,0,11.0,1
0.0,1.0,3.0,200.0,90.0,28057,1,0,2,0,0,0,10.0,0
0.0,0.0,4.0,259.0,73.95,28058,1,0,0,4,0,1,12.0,0
3.0,0.0,4.0,83.0,137.7,28059,3,0,0,1,0,2,7.0,0
1.0,0.0,4.0,58.0,71.0,28060,0,2,0,3,0,0,2.0,0
0.0,0.0,4.0,58.0,80.8,28061,2,0,0,3,0,0,2.0,0
0.0,0.0,3.0,314.0,75.0,28062,2,0,0,3,0,0,10.0,1
3.0,0.0,4.0,4.0,176.0,28063,2,2,0,4,0,2,7.0,0
0.0,0.0,4.0,16.0,109.0,28064,2,1,0,4,0,2,2.0,0
0.0,0.0,3.0,166.0,110.0,28065,1,0,0,3,0,0,11.0,1
0.0,1.0,3.0,247.0,115.0,28066,2,0,1,1,0,1,6.0,1
0.0,3.0,4.0,5.0,134.1,28067,2,0,0,1,0,0,9.0,1
0.0,0.0,3.0,133.0,84.33,28068,2,0,1,2,0,1,3.0,0
5.0,0.0,4.0,156.0,158.95,28069,2,1,2,2,0,1,8.0,1
0.0,0.0,3.0,279.0,76.5,28070,1,0,1,2,0,1,10.0,0
0.0,0.0,3.0,93.0,68.0,28071,2,0,1,1,0,1,12.0,0
0.0,1.0,3.0,247.0,111.0,28072,2,0,1,1,0,1,6.0,1
0.0,0.0,3.0,13.0,99.88,28073,2,1,0,1,0,1,10.0,0
0.0,0.0,3.0,61.0,89.75,28074,2,0,1,1,0,1,4.0,0
0.0,3.0,4.0,89.0,116.1,28075,1,0,1,1,0,0,8.0,0
3.0,0.0,4.0,174.0,99.88,28076,2,0,0,3,0,2,7.0,1
0.0,0.0,3.0,191.0,132.0,28077,2,0,1,2,0,0,6.0,1
0.0,0.0,3.0,86.0,105.0,28078,2,0,0,2,0,0,9.0,0
0.0,0.0,3.0,166.0,110.0,28079,1,0,0,3,0,0,11.0,1
0.0,0.0,3.0,79.0,75.0,28080,2,0,0,2,0,0,11.0,0
0.0,0.0,4.0,92.0,76.5,28081,2,0,2,1,0,1,7.0,1
0.0,0.0,4.0,16.0,105.0,28082,2,0,0,3,0,0,9.0,0
0.0,0.0,3.0,159.0,144.0,28083,2,0,1,2,0,0,9.0,1
0.0,0.0,4.0,182.0,117.9,28084,2,0,0,2,0,2,9.0,1
0.0,0.0,3.0,57.0,75.33,28085,1,0,1,2,0,1,6.0,0
3.0,0.0,4.0,30.0,144.8,28086,2,0,0,4,0,1,10.0,0
0.0,0.0,2.0,99.0,81.0,28087,1,0,0,1,0,0,2.0,0
3.0,0.0,4.0,33.0,140.4,28088,2,0,0,2,0,0,3.0,1
0.0,0.0,4.0,4.0,124.0,28089,2,0,0,1,0,1,8.0,0
0.0,3.0,4.0,21.0,88.0,28090,1,0,1,0,0,1,11.0,1
0.0,1.0,3.0,346.0,115.0,28091,2,0,0,2,0,1,9.0,1
3.0,0.0,4.0,87.0,118.35,28092,2,0,2,2,0,0,10.0,1
3.0,0.0,4.0,62.0,118.8,28093,2,0,2,1,0,0,4.0,1
0.0,0.0,4.0,189.0,76.5,28094,2,0,0,4,0,3,8.0,0
3.0,0.0,4.0,105.0,138.55,28095,1,0,2,2,0,0,7.0,1
0.0,0.0,3.0,26.0,87.0,28096,2,0,1,4,0,0,3.0,0
3.0,0.0,4.0,78.0,149.4,28097,2,0,0,3,0,1,9.0,0
1.0,0.0,4.0,35.0,248.49,28098,2,2,2,0,0,1,9.0,0
5.0,0.0,4.0,58.0,153.9,28099,2,2,0,1,0,0,3.0,1
5.0,0.0,4.0,8.0,181.0,28100,2,2,1,0,0,1,4.0,0
0.0,0.0,4.0,23.0,108.57,28101,2,0,1,2,0,1,5.0,0
0.0,1.0,3.0,273.0,109.0,28102,2,0,0,2,0,0,7.0,1
3.0,0.0,4.0,10.0,195.0,28103,1,0,0,1,0,2,9.0,0
0.0,0.0,4.0,79.0,76.5,28104,2,0,0,3,0,1,7.0,1
0.0,3.0,4.0,58.0,74.25,28105,2,0,1,3,0,0,12.0,0
0.0,0.0,3.0,4.0,95.0,28106,1,0,0,2,0,0,6.0,0
0.0,0.0,4.0,22.0,139.0,28107,2,0,1,1,0,1,9.0,0
0.0,3.0,4.0,58.0,109.0,28108,2,0,0,3,0,2,10.0,0
0.0,0.0,4.0,60.0,82.95,28109,2,0,2,5,0,0,3.0,1
0.0,0.0,4.0,133.0,100.3,28110,2,1,0,4,0,1,12.0,1
0.0,0.0,4.0,58.0,103.05,28111,2,0,2,0,0,2,10.0,0
0.0,0.0,3.0,58.0,75.0,28112,2,0,0,3,0,0,11.0,0
0.0,0.0,4.0,106.0,135.9,28113,2,0,1,5,0,2,9.0,1
0.0,0.0,4.0,58.0,121.56,28114,2,0,2,3,0,0,9.0,0
0.0,0.0,2.0,9.0,95.0,28115,1,0,0,1,0,0,10.0,0
0.0,0.0,4.0,64.0,105.3,28116,2,0,1,2,0,1,4.0,0
0.0,1.0,3.0,180.0,100.08,28117,2,0,1,2,0,2,10.0,1
0.0,0.0,4.0,1.0,169.33,28118,2,0,1,2,0,0,10.0,0
0.0,0.0,4.0,4.0,90.33,28119,2,0,1,2,0,0,12.0,0
3.0,0.0,3.0,42.0,60.0,28120,2,0,0,3,0,0,11.0,0
3.0,0.0,4.0,80.0,95.24,28121,2,0,0,3,0,0,4.0,0
0.0,0.0,4.0,58.0,99.88,28122,2,0,1,3,0,1,3.0,0
0.0,0.0,2.0,10.0,110.0,28123,1,0,3,5,0,0,5.0,0
0.0,3.0,3.0,2.0,92.0,28124,1,0,0,1,0,0,3.0,0
0.0,0.0,4.0,58.0,160.0,28125,2,0,2,1,0,2,10.0,0
0.0,0.0,4.0,13.0,89.39,28126,2,0,2,4,0,0,12.0,0
0.0,0.0,4.0,82.0,96.3,28127,2,0,1,0,0,0,6.0,1
3.0,0.0,4.0,109.0,113.26,28128,2,0,3,5,0,1,7.0,0
0.0,0.0,4.0,25.0,109.4,28129,2,0,2,3,0,1,4.0,0
0.0,1.0,3.0,265.0,115.0,28130,2,0,0,2,0,1,6.0,1
0.0,0.0,4.0,79.0,126.9,28131,2,0,1,2,0,0,5.0,0
0.0,0.0,4.0,58.0,95.2,28132,2,0,1,3,0,1,7.0,1
0.0,3.0,4.0,6.0,149.0,28133,2,0,1,1,0,1,9.0,0
0.0,0.0,4.0,20.0,107.0,28134,2,0,0,2,0,2,10.0,0
0.0,0.0,3.0,40.0,85.5,28135,2,0,0,4,0,0,8.0,0
0.0,0.0,4.0,68.0,96.6,28136,2,0,2,1,0,2,10.0,0
0.0,0.0,3.0,60.0,68.0,28137,2,0,2,3,0,0,12.0,0
0.0,0.0,4.0,39.0,90.9,28138,1,0,0,2,0,2,11.0,0
3.0,0.0,4.0,23.0,115.9,28139,2,0,2,4,0,2,12.0,0
0.0,1.0,3.0,377.0,115.0,28140,2,0,0,2,0,1,10.0,1
3.0,0.0,4.0,47.0,168.3,28141,2,0,2,1,0,0,7.0,0
3.0,0.0,4.0,103.0,95.88,28142,2,0,1,3,0,1,5.0,0
0.0,0.0,4.0,2.0,99.88,28143,2,0,2,1,0,1,9.0,0
1.0,0.0,4.0,10.0,119.5,28144,2,0,0,2,0,0,5.0,1
0.0,0.0,3.0,26.0,120.0,28145,2,0,0,1,0,0,6.0,0
0.0,0.0,3.0,58.0,72.25,28146,2,0,0,3,0,0,8.0,1
3.0,0.0,4.0,60.0,99.88,28147,3,0,0,1,0,1,7.0,1
0.0,0.0,3.0,308.0,52.0,28148,2,0,0,2,0,0,11.0,1
0.0,0.0,4.0,120.0,95.2,28149,2,0,1,1,0,0,4.0,0
0.0,0.0,4.0,180.0,126.9,28150,2,0,2,1,0,1,9.0,1
0.0,0.0,4.0,13.0,6.0,28151,1,0,1,0,0,0,3.0,0
3.0,0.0,3.0,35.0,75.0,28152,2,0,1,3,0,0,10.0,0
0.0,0.0,4.0,66.0,88.2,28153,1,0,1,1,0,0,4.0,1
0.0,3.0,4.0,2.0,79.0,28154,2,0,0,1,0,1,2.0,1
0.0,0.0,4.0,206.0,102.85,28155,2,0,0,4,0,4,10.0,0
0.0,0.0,3.0,50.0,52.0,28156,2,0,0,3,0,1,1.0,0
1.0,0.0,4.0,215.0,67.26,28157,0,2,0,4,0,0,11.0,1
0.0,0.0,3.0,213.0,130.0,28158,2,0,0,3,0,0,6.0,1
0.0,0.0,4.0,61.0,92.28,28159,2,0,0,4,0,0,5.0,1
0.0,0.0,3.0,14.0,100.0,28160,1,0,0,2,0,0,10.0,0
3.0,0.0,4.0,144.0,92.55,28161,1,0,1,4,0,0,5.0,1
0.0,0.0,3.0,147.0,84.58,28162,2,1,1,2,0,1,7.0,0
0.0,0.0,3.0,118.0,110.0,28163,1,0,1,1,0,0,6.0,0
0.0,1.0,3.0,257.0,80.0,28164,1,0,0,2,0,0,7.0,0
0.0,0.0,2.0,1.0,65.0,28165,1,0,0,1,1,0,8.0,0
0.0,0.0,3.0,66.0,75.0,28166,2,0,1,2,0,0,10.0,1
0.0,3.0,4.0,8.0,119.0,28167,1,0,0,1,0,0,5.0,0
1.0,0.0,4.0,33.0,95.0,28168,2,2,2,4,0,2,10.0,0
0.0,0.0,3.0,32.0,73.0,28169,1,0,0,2,0,0,11.0,0
0.0,0.0,4.0,35.0,83.9,28170,2,0,2,3,0,1,3.0,0
0.0,0.0,4.0,133.0,99.88,28171,2,0,0,3,0,2,7.0,0
0.0,0.0,4.0,245.0,75.0,28172,2,0,0,2,0,0,6.0,1
0.0,0.0,4.0,138.0,109.25,28173,2,0,2,3,0,0,7.0,0
3.0,0.0,3.0,23.0,75.0,28174,2,0,0,3,0,1,10.0,0
0.0,0.0,2.0,6.0,65.0,28175,1,0,0,1,0,0,11.0,0
0.0,1.0,3.0,386.0,115.0,28176,2,0,2,0,0,1,10.0,1
0.0,0.0,4.0,2.0,67.66,28177,2,0,2,0,0,0,1.0,0
0.0,0.0,2.0,8.0,80.0,28178,1,0,0,1,0,0,2.0,0
0.0,0.0,3.0,10.0,71.1,28179,2,0,0,1,0,0,2.0,0
0.0,0.0,2.0,58.0,65.0,28180,1,0,0,2,0,1,11.0,0
0.0,0.0,4.0,58.0,124.0,28181,2,0,0,2,0,2,9.0,0
0.0,0.0,3.0,164.0,100.0,28182,1,0,0,2,0,0,10.0,0
5.0,0.0,4.0,26.0,171.0,28183,2,2,1,1,0,0,2.0,1
3.0,1.0,4.0,9.0,176.42,28184,1,2,2,3,0,2,8.0,0
0.0,0.0,4.0,9.0,130.17,28185,2,0,2,4,0,2,9.0,0
0.0,0.0,3.0,87.0,90.0,28186,2,1,2,1,0,0,12.0,0
0.0,0.0,2.0,12.0,60.0,28187,1,0,0,3,0,0,8.0,0
4.0,0.0,2.0,2.0,125.0,28188,1,0,0,1,0,0,9.0,0
0.0,0.0,2.0,86.0,100.0,28189,2,0,0,2,0,0,9.0,0
0.0,0.0,2.0,3.0,65.0,28190,1,0,1,1,1,1,7.0,0
0.0,0.0,4.0,136.0,106.2,28191,2,0,1,2,0,1,3.0,1
0.0,0.0,3.0,73.0,80.75,28192,2,0,2,2,0,0,4.0,0
0.0,0.0,4.0,275.0,62.8,28193,2,0,1,1,0,0,6.0,1
0.0,0.0,3.0,72.0,58.91,28194,2,0,2,9,0,1,12.0,0
0.0,0.0,4.0,61.0,99.88,28195,2,0,2,1,0,0,7.0,0
0.0,0.0,4.0,214.0,90.95,28196,2,0,2,5,0,1,10.0,0
0.0,0.0,3.0,140.0,70.0,28197,2,0,0,5,0,0,12.0,0
0.0,3.0,4.0,13.0,137.0,28198,2,0,0,1,0,0,7.0,1
3.0,0.0,4.0,143.0,140.7,28199,2,0,0,3,0,0,8.0,1
0.0,0.0,3.0,172.0,95.0,28200,1,0,0,2,0,0,6.0,1
1.0,0.0,4.0,58.0,105.5,28201,2,0,0,2,0,1,11.0,0
0.0,0.0,3.0,115.0,87.0,28202,2,0,2,2,0,0,2.0,0
0.0,0.0,3.0,116.0,61.0,28203,1,0,2,1,0,0,2.0,1
0.0,0.0,4.0,76.0,88.4,28204,2,0,0,4,0,2,12.0,0
0.0,0.0,4.0,210.0,96.3,28205,2,0,2,0,0,2,7.0,1
0.0,0.0,4.0,125.0,99.88,28206,1,0,0,1,0,0,7.0,0
0.0,3.0,4.0,158.0,89.25,28207,2,0,1,3,0,3,7.0,0
3.0,0.0,4.0,0.0,115.0,28208,2,0,1,0,0,0,7.0,0
0.0,0.0,3.0,118.0,110.0,28209,1,0,1,2,0,0,6.0,0
0.0,3.0,4.0,26.0,99.88,28210,2,0,1,4,0,1,1.0,0
0.0,0.0,3.0,148.0,67.0,28211,2,0,1,4,0,0,12.0,0
0.0,0.0,4.0,280.0,94.5,28212,2,1,0,3,0,2,12.0,1
0.0,0.0,4.0,34.0,96.0,28213,1,0,1,1,0,0,12.0,1
0.0,0.0,4.0,0.0,114.0,28214,1,0,1,3,0,0,8.0,0
0.0,3.0,4.0,180.0,98.1,28215,1,0,1,0,0,1,10.0,0
0.0,0.0,3.0,22.0,115.0,28216,3,0,0,2,0,0,10.0,0
0.0,3.0,4.0,14.0,89.0,28217,2,0,2,1,0,0,4.0,1
0.0,0.0,4.0,74.0,99.88,28218,2,0,1,2,0,1,3.0,0
0.0,3.0,4.0,49.0,93.15,28219,2,0,1,0,0,0,7.0,1
5.0,0.0,4.0,2.0,258.0,28220,2,2,0,1,0,1,9.0,0
0.0,3.0,4.0,0.0,79.0,28221,2,0,1,0,0,1,5.0,0
0.0,3.0,4.0,12.0,81.0,28222,2,0,0,4,0,0,2.0,0
0.0,0.0,4.0,58.0,96.3,28223,2,0,0,3,0,1,8.0,1
0.0,0.0,3.0,58.0,80.0,28224,2,0,0,4,0,0,4.0,0
0.0,0.0,4.0,305.0,89.0,28225,2,0,1,2,0,0,11.0,1
3.0,0.0,4.0,4.0,133.0,28226,3,0,2,2,0,2,2.0,0
3.0,0.0,4.0,94.0,146.7,28227,3,0,2,2,0,1,7.0,0
0.0,0.0,4.0,159.0,94.25,28228,1,0,0,2,0,2,9.0,1
0.0,0.0,3.0,151.0,71.0,28229,1,0,0,3,0,0,1.0,0
0.0,3.0,4.0,38.0,157.14,28230,1,0,2,3,0,1,11.0,1
0.0,0.0,4.0,1.0,135.0,28231,2,0,0,1,0,1,12.0,0
0.0,3.0,4.0,2.0,89.0,28232,1,0,1,0,0,0,5.0,0
3.0,0.0,4.0,0.0,99.88,28233,2,0,1,0,0,1,12.0,0
0.0,0.0,4.0,22.0,109.25,28234,1,0,1,3,0,3,9.0,0
0.0,0.0,4.0,46.0,86.4,28235,1,0,0,1,0,2,11.0,0
0.0,1.0,3.0,346.0,115.0,28236,2,0,0,2,0,1,9.0,1
0.0,0.0,3.0,21.0,95.0,28237,2,0,0,1,0,0,4.0,0
0.0,0.0,4.0,150.0,126.9,28238,2,0,1,2,0,1,9.0,0
0.0,0.0,3.0,58.0,90.0,28239,2,0,1,2,0,0,10.0,1
0.0,0.0,4.0,95.0,119.85,28240,2,0,2,2,0,1,6.0,0
0.0,0.0,4.0,54.0,90.1,28241,2,0,2,2,0,1,11.0,0
0.0,0.0,3.0,349.0,96.67,28242,1,0,1,5,0,0,10.0,1
0.0,0.0,3.0,168.0,96.8,28243,2,0,0,4,0,0,10.0,1
0.0,0.0,3.0,106.0,91.89,28244,2,1,0,3,0,1,7.0,0
0.0,0.0,4.0,19.0,96.0,28245,2,0,0,2,0,0,12.0,0
0.0,3.0,4.0,0.0,97.0,28246,1,0,0,1,0,0,3.0,0
0.0,0.0,3.0,263.0,110.0,28247,2,0,0,2,0,0,10.0,1
0.0,0.0,3.0,40.0,68.0,28248,2,0,2,2,0,0,11.0,0
0.0,0.0,4.0,0.0,135.0,28249,2,0,1,0,0,0,10.0,0
0.0,0.0,3.0,305.0,89.0,28250,2,0,1,2,0,0,11.0,1
0.0,3.0,4.0,23.0,89.0,28251,2,0,0,1,0,0,6.0,1
0.0,0.0,4.0,149.0,106.25,28252,2,1,2,5,0,0,6.0,1
0.0,0.0,3.0,127.0,80.0,28253,1,0,1,3,0,0,4.0,0
0.0,0.0,3.0,42.0,85.05,28254,2,1,0,2,0,0,11.0,0
0.0,3.0,4.0,27.0,131.44,28255,2,0,1,4,0,1,6.0,0
1.0,0.0,4.0,102.0,101.34,28256,0,2,1,3,0,0,12.0,1
5.0,0.0,4.0,44.0,207.9,28257,2,2,1,2,0,0,4.0,1
3.0,0.0,4.0,27.0,120.12,28258,1,0,0,1,0,1,5.0,0
0.0,1.0,3.0,273.0,87.0,28259,1,0,0,2,0,0,7.0,0
0.0,0.0,3.0,322.0,80.0,28260,2,0,1,3,0,0,5.0,1
0.0,0.0,2.0,17.0,65.0,28261,1,0,0,2,0,0,4.0,0
0.0,0.0,3.0,60.0,65.0,28262,2,0,1,3,0,1,10.0,0
0.0,0.0,3.0,304.0,89.0,28263,2,0,0,3,0,0,11.0,1
0.0,0.0,4.0,5.0,130.0,28264,2,0,0,1,0,1,8.0,0
1.0,0.0,4.0,115.0,92.12,28265,0,2,2,2,0,0,6.0,1
0.0,1.0,3.0,39.0,101.5,28266,2,0,0,2,0,0,8.0,0
3.0,0.0,4.0,152.0,113.9,28267,2,0,2,3,0,0,8.0,1
0.0,0.0,4.0,20.0,99.88,28268,2,1,1,3,0,0,12.0,0
3.0,0.0,4.0,255.0,99.88,28269,2,0,0,4,0,0,9.0,1
0.0,0.0,3.0,163.0,115.0,28270,1,0,2,1,0,0,10.0,1
0.0,0.0,3.0,1.0,60.0,28271,1,0,2,1,0,0,2.0,1
3.0,1.0,3.0,80.0,136.0,28272,2,0,0,2,0,0,10.0,0
0.0,3.0,4.0,40.0,107.1,28273,2,0,1,2,0,0,4.0,1
0.0,0.0,3.0,211.0,100.0,28274,2,0,0,2,0,0,5.0,1
0.0,0.0,3.0,5.0,65.8,28275,1,0,0,1,0,0,1.0,0
3.0,0.0,4.0,21.0,64.22,28276,2,0,0,3,0,1,2.0,0
3.0,0.0,2.0,0.0,110.0,28277,2,0,0,2,1,1,9.0,0
0.0,0.0,4.0,58.0,72.9,28278,1,0,1,2,0,1,3.0,0
3.0,0.0,4.0,4.0,155.0,28279,2,0,1,0,0,1,9.0,0
0.0,0.0,3.0,55.0,63.0,28280,2,0,2,0,0,0,3.0,0
0.0,3.0,3.0,12.0,79.2,28281,2,0,0,1,0,0,5.0,0
3.0,0.0,4.0,98.0,132.3,28282,2,0,1,3,0,1,10.0,0
0.0,1.0,3.0,74.0,101.5,28283,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,213.0,130.0,28284,2,0,0,3,0,0,6.0,1
0.0,0.0,2.0,8.0,66.0,28285,1,0,0,1,1,0,1.0,0
0.0,0.0,4.0,61.0,152.1,28286,2,1,2,1,0,1,9.0,1
0.0,0.0,3.0,146.0,95.0,28287,2,0,2,0,0,0,4.0,1
0.0,1.0,3.0,93.0,105.0,28288,2,0,0,3,0,0,5.0,0
0.0,0.0,4.0,113.0,85.0,28289,2,0,1,3,0,0,6.0,1
0.0,1.0,3.0,39.0,109.0,28290,2,0,0,2,0,0,8.0,0
3.0,0.0,4.0,7.0,116.0,28291,2,0,0,2,0,1,4.0,0
3.0,0.0,4.0,95.0,132.3,28292,2,0,0,2,0,3,10.0,0
3.0,1.0,4.0,68.0,130.9,28293,2,0,2,3,0,1,4.0,0
1.0,0.0,3.0,58.0,74.8,28294,2,0,2,2,0,0,3.0,0
0.0,0.0,2.0,55.0,79.0,28295,1,0,0,1,0,0,7.0,0
0.0,0.0,3.0,418.0,75.0,28296,2,0,1,2,0,0,9.0,1
0.0,3.0,4.0,35.0,89.1,28297,2,0,0,1,0,1,6.0,1
3.0,0.0,4.0,48.0,158.4,28298,3,0,1,1,0,2,10.0,0
0.0,0.0,4.0,0.0,98.0,28299,2,0,2,0,0,2,8.0,0
3.0,0.0,4.0,37.0,131.4,28300,2,0,1,1,0,0,6.0,1
0.0,1.0,3.0,265.0,109.0,28301,2,0,0,2,0,0,6.0,1
0.0,0.0,4.0,11.0,90.0,28302,2,0,1,2,0,0,8.0,0
0.0,0.0,3.0,139.0,68.0,28303,2,0,2,4,0,0,11.0,1
1.0,0.0,4.0,268.0,105.25,28304,2,0,1,1,0,1,8.0,1
0.0,1.0,3.0,346.0,90.0,28305,1,0,0,2,0,0,9.0,1
0.0,0.0,3.0,36.0,99.88,28306,2,0,0,3,0,0,10.0,0
0.0,0.0,4.0,58.0,105.3,28307,2,0,0,3,0,0,4.0,0
4.0,0.0,2.0,15.0,86.0,28308,1,0,0,2,0,0,2.0,0
0.0,1.0,3.0,55.0,104.0,28309,2,0,0,1,0,0,4.0,0
0.0,3.0,4.0,34.0,71.1,28310,2,0,1,3,0,0,3.0,0
3.0,0.0,0.0,9.0,110.0,28311,1,0,0,1,1,0,5.0,0
0.0,0.0,4.0,7.0,126.0,28312,2,0,2,2,0,3,9.0,0
0.0,0.0,3.0,164.0,100.0,28313,1,0,0,2,0,0,10.0,0
0.0,1.0,3.0,138.0,94.5,28314,2,0,2,1,0,0,8.0,1
5.0,0.0,4.0,2.0,182.0,28315,2,2,0,1,0,2,2.0,0
0.0,0.0,4.0,92.0,150.3,28316,3,0,1,3,0,0,8.0,1
0.0,0.0,4.0,37.0,117.6,28317,2,0,0,3,0,1,3.0,0
3.0,0.0,4.0,69.0,82.45,28318,2,0,2,3,0,0,3.0,0
0.0,0.0,3.0,134.0,99.88,28319,2,0,2,2,0,0,12.0,0
0.0,1.0,3.0,55.0,104.0,28320,2,0,0,1,0,0,4.0,0
0.0,1.0,3.0,102.0,109.0,28321,2,0,0,2,0,0,10.0,0
0.0,0.0,4.0,97.0,121.5,28322,2,1,0,2,0,1,7.0,0
0.0,0.0,4.0,223.0,89.25,28323,2,0,2,0,0,2,10.0,0
0.0,0.0,4.0,9.0,103.05,28324,2,0,0,4,0,0,9.0,0
0.0,1.0,3.0,41.0,107.0,28325,2,0,2,1,0,1,3.0,0
0.0,0.0,3.0,208.0,80.24,28326,2,0,2,2,0,2,6.0,0
0.0,3.0,4.0,28.0,91.63,28327,2,0,0,3,0,1,10.0,0
3.0,0.0,4.0,44.0,140.4,28328,2,0,0,2,0,1,5.0,0
0.0,0.0,4.0,217.0,124.2,28329,2,0,0,2,0,1,5.0,1
0.0,3.0,4.0,45.0,124.6,28330,2,1,2,1,0,1,7.0,1
0.0,0.0,3.0,47.0,98.1,28331,3,0,2,0,0,2,12.0,0
0.0,0.0,4.0,21.0,90.1,28332,2,0,2,5,0,1,12.0,0
3.0,0.0,4.0,58.0,201.25,28333,3,0,0,2,0,3,10.0,0
0.0,0.0,3.0,188.0,130.0,28334,1,0,0,2,0,0,6.0,1
0.0,1.0,3.0,291.0,99.88,28335,2,0,0,2,0,0,8.0,1
0.0,1.0,3.0,88.0,96.0,28336,1,0,0,3,0,0,5.0,0
0.0,3.0,4.0,31.0,116.1,28337,2,0,1,1,0,0,3.0,1
0.0,0.0,4.0,182.0,117.9,28338,2,0,0,2,0,2,9.0,1
0.0,3.0,4.0,1.0,79.0,28339,2,0,0,2,0,0,1.0,0
0.0,0.0,3.0,43.0,85.5,28340,2,0,0,2,0,0,10.0,0
0.0,1.0,3.0,102.0,101.5,28341,2,0,0,2,0,0,10.0,1
0.0,0.0,4.0,179.0,111.6,28342,2,1,0,2,0,0,8.0,1
0.0,0.0,4.0,39.0,99.88,28343,1,0,1,0,0,0,9.0,0
3.0,0.0,4.0,87.0,132.3,28344,2,0,0,3,0,0,10.0,1
0.0,0.0,3.0,1.0,100.0,28345,1,0,0,2,0,0,10.0,0
0.0,0.0,3.0,86.0,87.5,28346,1,0,0,2,0,0,9.0,0
0.0,0.0,4.0,76.0,82.45,28347,2,0,2,5,0,1,3.0,0
0.0,1.0,3.0,74.0,109.0,28348,2,0,0,2,0,0,9.0,0
0.0,1.0,3.0,56.0,82.0,28349,2,0,0,2,0,0,9.0,0
0.0,3.0,4.0,13.0,128.5,28350,2,0,0,2,0,3,8.0,0
4.0,0.0,4.0,111.0,122.1,28351,2,2,0,4,0,1,5.0,0
0.0,0.0,4.0,18.0,109.0,28352,2,0,1,1,0,0,3.0,1
0.0,1.0,3.0,122.0,86.0,28353,1,0,2,1,0,0,3.0,0
0.0,0.0,4.0,131.0,101.15,28354,1,0,1,4,0,1,7.0,0
3.0,0.0,4.0,85.0,140.4,28355,2,0,0,1,0,0,6.0,1
0.0,0.0,3.0,92.0,90.0,28356,2,0,0,1,0,0,11.0,0
3.0,1.0,3.0,80.0,108.0,28357,1,0,0,2,0,0,10.0,0
5.0,0.0,4.0,8.0,171.0,28358,2,2,1,3,0,0,2.0,1
0.0,0.0,4.0,20.0,122.6,28359,2,0,0,2,0,0,7.0,0
0.0,3.0,4.0,2.0,0.0,28360,2,0,0,1,0,1,9.0,0
3.0,0.0,2.0,1.0,75.0,28361,1,0,0,3,0,0,3.0,0
0.0,0.0,3.0,314.0,75.0,28362,2,0,0,3,0,0,10.0,1
0.0,0.0,3.0,27.0,120.0,28363,2,0,0,1,0,0,6.0,0
0.0,3.0,4.0,40.0,67.76,28364,2,0,1,2,0,1,11.0,0
0.0,0.0,3.0,27.0,120.0,28365,2,0,0,1,0,0,6.0,0
0.0,0.0,4.0,123.0,113.55,28366,2,0,2,2,0,0,5.0,1
0.0,0.0,4.0,143.0,129.6,28367,2,0,1,4,0,2,9.0,1
1.0,0.0,4.0,58.0,148.58,28368,2,2,2,9,0,2,12.0,1
0.0,0.0,3.0,86.0,105.0,28369,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,58.0,99.88,28370,2,0,2,1,0,1,10.0,0
0.0,0.0,3.0,165.0,72.25,28371,2,0,2,4,0,2,7.0,0
0.0,3.0,4.0,8.0,99.0,28372,2,0,0,1,0,1,5.0,0
0.0,0.0,4.0,20.0,68.85,28373,1,0,2,5,0,1,11.0,0
0.0,0.0,4.0,24.0,108.08,28374,2,0,1,3,0,1,9.0,0
3.0,0.0,4.0,58.0,138.55,28375,3,0,1,3,0,1,7.0,1
0.0,0.0,3.0,14.0,100.0,28376,1,0,0,1,0,0,10.0,0
0.0,1.0,4.0,117.0,94.5,28377,2,0,2,1,0,0,8.0,1
0.0,3.0,4.0,6.0,89.0,28378,2,0,1,0,0,0,6.0,0
0.0,0.0,2.0,4.0,65.0,28379,1,0,1,1,1,1,2.0,0
0.0,0.0,4.0,4.0,151.0,28380,2,1,0,1,0,1,7.0,0
0.0,0.0,4.0,7.0,146.67,28381,2,0,2,1,0,1,10.0,0
0.0,1.0,3.0,34.0,224.67,28382,2,0,0,3,0,0,9.0,1
6.0,0.0,3.0,78.0,274.2,28383,3,1,1,3,0,0,12.0,0
0.0,0.0,3.0,19.0,90.0,28384,2,0,0,3,1,0,10.0,0
0.0,3.0,4.0,47.0,79.2,28385,2,0,1,2,0,1,11.0,1
0.0,3.0,4.0,10.0,99.88,28386,2,0,2,6,0,0,1.0,0
0.0,0.0,3.0,59.0,81.0,28387,1,0,0,1,0,0,1.0,0
3.0,0.0,4.0,10.0,110.08,28388,2,0,2,4,0,1,9.0,0
0.0,0.0,3.0,164.0,99.88,28389,1,0,0,2,0,0,10.0,1
3.0,0.0,4.0,58.0,107.65,28390,2,0,2,3,0,1,10.0,0
0.0,3.0,4.0,141.0,103.5,28391,2,0,0,3,0,1,7.0,0
0.0,0.0,4.0,218.0,69.33,28392,2,0,1,1,0,0,8.0,1
0.0,0.0,4.0,4.0,128.0,28393,1,0,1,1,0,3,8.0,0
